
-1.98,2.75,9.56
-2.58,1.24,9.35
-2.62,0.79,9.29
-2.49,-1.07,9.30
-2.92,-4.04,9.19
-2.16,-3.78,9.38
-1.74,-3.57,9.50
-1.36,-3.50,9.61
-1.44,-1.64,9.65
-2.09,-1.33,9.40
-3.00,-0.44,9.11
-3.20,0.84,9.17
-2.90,2.61,9.36
-2.90,3.15,9.24
-3.26,2.26,9.13
-2.05,3.89,9.44
-2.35,3.00,9.30
-2.60,1.17,9.27
-2.96,-1.38,9.17
-3.19,-3.09,9.12
-2.83,-3.01,9.30
-3.47,-3.63,8.99
-1.86,-1.97,9.55
-2.47,-0.24,9.33
-2.46,-0.93,9.36
-2.33,-0.49,9.38
-2.71,-1.07,9.25
-2.82,-1.57,9.21
-2.58,-2.19,9.38
-1.85,-2.40,9.48
-2.03,-1.28,9.48
-2.09,-0.26,9.51
-3.28,1.74,9.09
-3.61,3.94,8.97
-3.77,2.85,8.97
-3.06,2.92,9.15
-2.45,2.81,9.37
-3.00,0.98,9.29
-1.83,-0.02,9.57
-2.67,-2.93,9.18
-0.83,-2.50,9.75
-0.83,-4.64,9.81
-2.29,-4.74,9.36
-2.08,-3.48,9.46
-1.90,-2.01,9.47
-3.36,-1.80,9.08
-4.72,-0.58,8.83
-4.03,2.88,8.89
-2.42,5.12,9.28
-2.34,3.09,9.40
-2.25,4.45,9.47
-1.50,3.72,9.70
-2.06,3.25,9.36
-2.00,0.29,9.28
-2.78,-1.93,9.39
-1.62,-2.81,9.59
-2.70,-5.09,9.23
-2.26,-2.34,9.44
-1.76,-2.19,9.58
-2.67,-0.38,9.28
-2.31,-2.32,9.39
-1.97,-1.43,9.53
-2.45,-2.62,9.32
-2.13,-3.07,9.39
-2.29,-3.09,9.30
-2.15,-0.30,9.45
-2.46,1.89,9.50
-3.24,4.41,9.13
-3.57,5.01,9.09
-2.90,2.72,9.27
-1.62,5.03,9.63
-2.98,0.97,9.19
-2.44,1.72,9.37
-3.37,-3.86,9.06
-2.13,-3.78,9.49
-3.06,-5.46,9.17
-2.08,-4.73,9.43
-1.79,-3.66,9.47
-1.63,-2.41,9.62
-2.35,-1.26,9.37
-2.60,1.47,9.35
-3.06,3.60,9.25
-2.97,4.34,9.17
-3.41,3.63,9.11
-2.96,4.74,9.19
-3.06,3.05,9.15
-2.47,1.27,9.49
-2.44,-1.71,9.28
-2.24,-3.24,9.36
-2.30,-2.43,9.29
-2.91,-3.16,9.21
-2.42,-1.76,9.31
-2.52,-1.29,9.35
-2.16,-0.75,9.44
-2.51,-0.20,9.36
-2.48,-0.19,9.33
-2.46,-0.36,9.35
-3.11,1.93,9.16
-4.77,1.93,8.72
-2.87,-1.79,9.19
-1.12,-1.88,9.70
